日付,2021_6_14__13_45_18
年齢,22
性別,男性
右手
スコア(秒),63.79248
時間,手の甲の位置,,手の力_親指,人差し指...
time(s),x,y,z
28.06459,-110.8647, 443.7355, 302.019
28.07043,-110.8647, 443.7355, 302.019
28.07807,-114.4094, 445.0081, 303.111
28.08721,-114.4094, 445.0081, 303.111
28.09421,-116.5037, 445.7057, 304.2616
28.10045,-116.4377, 445.049, 304.4347
28.10787,-116.6307, 444.4267, 304.9961
28.11566,-116.8955, 443.1454, 305.5866
28.12352,-117.1409, 441.4061, 306.6156
28.13148,-117.7563, 440.1337, 308.1811
28.13835,-117.7563, 440.1337, 308.1811
28.14638,-118.4782, 438.7265, 309.7906
28.15341,-119.6093, 437.2192, 311.405
28.17461,-120.9175, 435.8499, 313.1052
28.18291,-122.3341, 434.669, 314.9747
28.18992,-124.0574, 433.5779, 316.8272
28.19746,-124.0574, 433.5779, 316.8272
28.20306,-125.8047, 432.8921, 319.1177
28.21019,-127.4943, 431.9934, 321.3199
28.21951,-129.1747, 431.564, 323.851
28.22562,-130.9054, 431.3529, 326.6418
28.2332,-132.395, 431.3836, 329.4899
28.24065,-132.395, 431.3836, 329.4899
28.24565,-136.5083, 431.7658, 338.655
28.25352,-137.3974, 431.8004, 341.5545
28.26082,-138.0839, 431.1744, 343.8327
28.2681,-139.1594, 431.5688, 346.8791
28.27509,-140.4749, 432.1959, 349.5656
28.2812,-140.4749, 432.1959, 349.5656
28.28927,-141.834, 432.3095, 351.3435
28.29749,-143.166, 433.0327, 353.4372
28.30349,-145.3568, 435.3338, 356.4944
28.31032,-147.1817, 437.0751, 358.6742
28.31796,-147.1817, 437.0751, 358.6742
28.32447,-148.9426, 439.1896, 361.2662
28.34631,-150.4818, 441.0518, 363.4469
28.35344,-152.2889, 443.9107, 366.3555
28.359,-153.9509, 446.5164, 368.991
28.36668,-155.5574, 449.7759, 372.1093
28.37337,-157.2834, 453.4609, 375.7608
28.37893,-159.1845, 458.0271, 379.9721
28.38699,-159.1845, 458.0271, 379.9721
28.39256,-160.972, 462.8014, 384.0504
28.39979,-163.0692, 467.7358, 388.2397
28.40704,-169.4648, 484.0556, 401.7025
28.41419,-171.5377, 489.7391, 405.9688
28.42142,-171.5377, 489.7391, 405.9688
28.43084,-173.5383, 495.6916, 410.5023
28.43664,-175.6887, 502.0351, 415.1665
28.44395,-177.8057, 508.5333, 420.0103
28.45107,-180.1341, 515.3701, 425.0437
28.45724,-182.4202, 521.7605, 429.9391
28.46517,-182.4202, 521.7605, 429.9391
28.4718,-184.8679, 528.1334, 434.8112
28.47752,-187.2612, 534.1023, 439.4888
28.48501,-189.3905, 539.0891, 443.3874
28.49068,-191.4075, 543.2695, 446.7379
28.51274,-193.1287, 546.4644, 449.407
28.52066,-193.1287, 546.4644, 449.407
28.52789,-194.5792, 548.9932, 451.9212
28.53452,-196.149, 551.2176, 454.3295
28.54392,-197.3359, 552.4485, 456.2471
28.55117,-198.5633, 552.968, 457.4491
28.5564,-198.5633, 552.968, 457.4491
28.56354,-199.2761, 552.6107, 457.8907
28.56931,-200.4277, 548.0062, 456.7461
28.57655,-200.4277, 548.0062, 456.7461
28.58534,-200.383, 544.8182, 454.8666
28.59077,-199.7922, 540.8662, 452.2216
28.59863,-198.8006, 536.7012, 449.216
28.60545,-197.6763, 532.275, 445.772
28.61033,-197.6763, 532.275, 445.772
28.61866,-196.4907, 527.0975, 441.6942
28.62469,-194.8207, 521.3545, 436.7107
28.63264,-193.401, 515.3961, 431.3802
28.64152,-192.0824, 509.7616, 425.846
28.64874,-190.7177, 503.7753, 419.3575
28.6566,-190.7177, 503.7753, 419.3575
28.66519,-189.2571, 497.4817, 412.3133
28.68412,-187.634, 491.46, 404.674
28.6907,-186.2285, 485.6987, 396.9304
28.69839,-185.2119, 480.5564, 389.1553
28.70566,-185.2119, 480.5564, 389.1553
28.71189,-184.6943, 476.4208, 381.5128
28.71916,-184.5649, 472.9029, 374.4294
28.72411,-184.3139, 470.5081, 367.8134
28.73152,-185.0231, 469.6393, 357.236
28.73939,-185.2458, 469.0765, 351.355
28.74556,-185.2648, 468.9155, 345.5385
28.75361,-184.6231, 468.0139, 338.8909
28.76035,-183.9612, 467.1304, 332.2841
28.7687,-182.7126, 465.7617, 325.0127
28.77513,-182.7126, 465.7617, 325.0127
28.78187,-181.3619, 464.5588, 317.7696
28.78931,-180.0583, 462.9061, 309.7245
28.79559,-178.8211, 460.4982, 301.1623
28.801,-177.3223, 457.6404, 292.2516
28.80749,-176.2457, 454.9106, 282.8686
28.81293,-175.4186, 452.3546, 273.5275
28.82024,-175.4186, 452.3546, 273.5275
28.82586,-174.332, 450.4712, 265.1755
28.84902,-172.7707, 449.3602, 257.703
28.85767,-170.7628, 448.9988, 251.1536
28.86608,-168.8582, 449.1284, 244.7333
28.87352,-167.0062, 449.6471, 238.5822
28.87905,-165.3198, 450.7414, 232.6676
28.8865,-165.3198, 450.7414, 232.6676
28.89256,-160.3547, 456.2621, 215.7297
28.90007,-157.4845, 457.1677, 210.4773
28.90819,-154.3835, 457.7479, 205.3257
28.91383,-151.3535, 458.2031, 200.5401
28.92145,-151.3535, 458.2031, 200.5401
28.9288,-148.5116, 458.8781, 196.3397
28.93546,-145.6589, 459.826, 192.6295
28.94221,-143.2379, 461.3955, 189.4251
28.94813,-140.7137, 463.233, 186.5516
28.95461,-138.4683, 465.9834, 184.0717
28.96182,-138.4683, 465.9834, 184.0717
28.96831,-135.8533, 467.78, 181.5532
28.97599,-133.1929, 469.1078, 179.1223
28.98317,-130.7686, 470.2051, 176.7045
28.9895,-128.455, 470.7991, 174.354
28.99665,-126.4673, 470.9514, 172.3008
29.01634,-124.7351, 471.4695, 170.3401
29.02458,-124.7351, 471.4695, 170.3401
29.03241,-123.2745, 471.9429, 168.7834
29.04065,-122.2032, 472.6555, 167.6483
29.04743,-121.2212, 473.0746, 166.1248
29.05443,-118.8781, 474.9716, 161.8846
29.06107,-118.3729, 475.6114, 160.5541
29.068,-118.3729, 475.6114, 160.5541
29.07612,-117.9231, 476.0746, 159.1296
29.08379,-117.5287, 476.7545, 158.0281
29.08951,-117.1368, 477.5536, 157.0669
29.09761,-116.825, 478.5991, 156.1582
29.10292,-116.825, 478.5991, 156.1582
29.1102,-116.6528, 479.8952, 155.3402
29.11806,-116.5219, 481.5363, 154.7643
29.12291,-116.4841, 483.5377, 154.2399
29.1306,-116.4841, 483.5377, 154.2399
29.13623,-116.539, 485.9844, 154.0394
29.14355,-116.635, 488.5426, 153.8887
29.15104,-116.5404, 490.8687, 153.5219
29.15646,-116.6146, 493.1512, 153.5492
29.16414,-116.6146, 493.1512, 153.5492
29.18477,-116.6458, 495.1927, 153.4798
29.19202,-116.7661, 497.1083, 153.5171
29.20037,-116.8574, 498.7777, 153.6707
29.20713,-117.0337, 500.1163, 154.1188
29.21346,-117.3824, 502.2524, 154.9077
29.21976,-117.7655, 503.7212, 155.2191
29.22499,-117.7655, 503.7212, 155.2191
29.23286,-117.8363, 504.3437, 155.2881
29.24142,-117.8978, 504.5308, 155.3553
29.24898,-117.9583, 504.6336, 155.3584
29.25663,-117.9583, 504.6336, 155.3584
29.26429,-117.9542, 504.68, 155.3132
29.26984,-117.8761, 504.6902, 155.3258
29.27756,-117.8824, 504.5974, 155.2036
29.28627,-117.7795, 504.5011, 155.2127
29.29233,-117.7795, 504.5011, 155.2127
29.30038,-117.6853, 504.4744, 155.1257
29.30777,-117.7283, 504.3573, 155.098
29.3134,-117.7553, 504.3888, 155.1668
29.32019,-117.7601, 504.3854, 155.1718
29.32712,-117.7601, 504.3854, 155.1718
29.33475,-117.7983, 504.419, 155.1457
29.35602,-117.7846, 504.4316, 155.1345
29.36523,-117.8595, 504.4858, 155.074
29.37193,-117.8887, 504.5323, 155.1612
29.37813,-117.9393, 504.705, 155.214
29.38605,-118.0858, 504.819, 155.2362
29.39182,-118.0229, 504.862, 155.2401
29.39984,-117.9141, 504.8746, 155.2469
29.40636,-117.9141, 504.8746, 155.2469
29.41203,-117.9023, 504.795, 155.1614
29.41864,-117.8785, 504.8137, 155.1681
29.42516,-117.8251, 504.6771, 155.1989
29.43414,-117.8305, 504.5834, 155.0464
29.44118,-117.842, 504.4091, 155.039
29.44796,-117.842, 504.4091, 155.039
29.4558,-117.8714, 504.2585, 154.9968
29.46488,-117.78, 504.1109, 154.9262
29.47303,-117.735, 503.9425, 154.9829
29.47855,-117.7433, 503.8061, 154.9565
29.48672,-117.7004, 503.6766, 154.9397
29.49259,-117.7004, 503.6766, 154.9397
29.50039,-117.6189, 503.6158, 154.8873
29.50741,-117.6119, 503.4644, 154.9045
29.52707,-119.8533, 510.4341, 156.1872
29.53498,-120.737, 506.9876, 154.6254
29.54189,-119.9151, 502.7372, 151.7413
29.54795,-119.8517, 500.8109, 150.6246
29.55658,-119.7705, 498.8821, 149.6932
29.5655,-119.6191, 497.1992, 148.8755
29.57339,-119.3627, 495.7709, 148.0807
29.57994,-119.4017, 494.448, 147.3584
29.58717,-119.4017, 494.448, 147.3584
29.59491,-120.8143, 493.1114, 147.591
29.60058,-117.518, 495.702, 145.8447
29.60818,-115.7727, 497.6502, 145.61
29.61473,-115.1071, 499.2497, 146.2103
29.62201,-115.2861, 500.6344, 147.0106
29.62853,-115.8535, 501.6526, 147.7042
29.634,-116.4873, 502.5795, 148.2619
29.64163,-117.0015, 503.3398, 148.8073
29.64855,-117.0015, 503.3398, 148.8073
29.65545,-117.36, 503.7068, 149.0817
29.66467,-117.6856, 504.0231, 149.252
29.67197,-117.6856, 504.0231, 149.252
29.67916,-117.9536, 504.3344, 149.3476
29.70141,-118.4792, 504.3433, 149.3632
29.71115,-118.6368, 504.1383, 149.2526
29.71856,-118.7387, 503.8401, 149.0989
29.72461,-118.8765, 503.6734, 148.9869
29.73163,-118.8765, 503.6734, 148.9869
29.73857,-118.9332, 503.4071, 148.8156
29.74443,-119.0005, 503.161, 148.7227
29.75209,-119.0833, 502.9101, 148.5103
29.75847,-119.0833, 502.9101, 148.5103
29.76638,-119.1083, 502.6628, 148.2869
29.77306,-119.1115, 502.4185, 148.1006
29.78008,-119.1245, 502.1451, 147.8972
29.78878,-119.1245, 502.1451, 147.8972
29.79673,-119.1258, 501.8759, 147.7848
29.80286,-119.0995, 501.6764, 147.7057
29.80893,-119.0804, 501.4663, 147.7029
29.81623,-119.1296, 501.2487, 147.619
29.82394,-119.1231, 501.016, 147.5512
29.83194,-119.1136, 500.8371, 147.4261
29.83918,-119.0452, 500.6918, 147.4612
29.84511,-118.9766, 500.4221, 147.419
29.86439,-118.9826, 500.3257, 147.3911
29.87238,-119.0532, 500.243, 147.2791
29.87975,-119.0595, 500.2414, 147.1556
29.88745,-119.061, 500.1837, 147.129
29.89515,-119.0755, 500.1191, 147.1025
29.90299,-119.0795, 500.0815, 147.0848
29.91072,-119.0795, 500.0815, 147.0848
29.91872,-119.1113, 500.0137, 147.1325
29.92471,-119.1199, 500.0123, 147.0636
29.93275,-119.166, 500.0293, 147.087
29.93936,-119.1605, 500.0586, 147.0816
29.94503,-119.1605, 500.0586, 147.0816
29.95291,-119.2053, 500.1091, 147.1181
29.95961,-119.2654, 500.0987, 147.0977
29.96739,-119.2851, 500.124, 147.0887
29.97559,-119.3127, 500.1187, 147.0816
29.98188,-119.3349, 500.1692, 147.1663
29.98934,-119.4628, 500.2099, 147.1773
29.99755,-119.501, 500.2854, 147.2574
30.00341,-119.6504, 500.4928, 147.2929
30.01028,-119.7022, 500.5757, 147.3078
30.03161,-119.7165, 500.6335, 147.3859
30.04094,-119.7165, 500.6335, 147.3859
30.0481,-119.6981, 500.6815, 147.3844
30.0561,-119.7635, 500.709, 147.36
30.06408,-119.8105, 500.7652, 147.3414
30.06944,-119.8479, 500.802, 147.3289
30.07635,-119.9116, 500.8331, 147.3265
30.0838,-119.9116, 500.8331, 147.3265
30.09039,-119.9167, 500.8319, 147.3251
30.09816,-119.9632, 500.8783, 147.3846
30.10596,-120.0056, 500.9323, 147.4102
30.11135,-120.0665, 500.992, 147.3513
30.12087,-120.0665, 500.992, 147.3513
30.12872,-120.0606, 501.0121, 147.3768
30.13604,-120.0815, 501.0396, 147.3377
30.14442,-120.0252, 501.0836, 147.2502
30.15238,-120.0037, 501.1088, 147.255
30.15926,-119.9941, 501.1302, 147.2663
30.16671,-120.0115, 501.1203, 147.2804
30.1734,-120.0247, 501.1281, 147.3035
30.18066,-120.0011, 501.1227, 147.313
30.20409,-120.0011, 501.1227, 147.313
30.2128,-119.9984, 501.0287, 147.3447
30.21976,-119.9886, 501.0159, 147.3258
30.22548,-119.9922, 501.0412, 147.2718
30.23483,-120.0431, 501.0388, 147.2211
30.24153,-120.0714, 501.0927, 147.0782
30.24766,-120.1104, 501.159, 146.8712
30.25464,-120.1104, 501.159, 146.8712
30.26194,-120.1686, 501.1617, 146.7411
30.2675,-120.308, 501.1483, 146.5347
30.2752,-120.3204, 501.1776, 146.2496
30.28207,-120.5157, 501.2223, 145.945
30.29079,-120.5157, 501.2223, 145.945
30.29856,-120.7221, 501.3199, 145.5873
30.30542,-120.9005, 501.3766, 145.1216
30.31062,-121.1421, 501.4016, 144.5621
30.318,-121.1421, 501.4016, 144.5621
30.32435,-122.3355, 501.9037, 142.1458
30.33202,-122.8423, 502.0418, 141.06
30.33872,-123.409, 502.0768, 139.7488
30.34464,-123.9839, 502.0137, 138.3332
30.36716,-124.5872, 501.9173, 136.6662
30.37541,-125.2303, 501.6105, 134.7016
30.38139,-125.2303, 501.6105, 134.7016
30.38828,-125.8426, 501.0668, 132.5762
30.39582,-126.3703, 500.4969, 130.2813
30.40243,-126.8806, 499.6628, 127.7222
30.40911,-126.8806, 499.6628, 127.7222
30.41568,-127.667, 497.6934, 123.232
30.42254,-127.667, 497.6934, 123.232
30.4305,-127.9586, 496.6901, 121.0794
30.43718,-128.2731, 495.7969, 118.7932
30.4452,-128.4681, 494.812, 116.6185
30.45276,-128.4681, 494.812, 116.6185
30.45762,-128.8185, 494.0835, 114.2395
30.46526,-128.9909, 493.1866, 111.8636
30.4729,-129.082, 492.3885, 109.7259
30.48004,-129.5439, 490.8307, 103.7939
30.48766,-129.5439, 490.8307, 103.7939
30.4948,-129.664, 490.4048, 102.0559
30.50154,-129.8907, 490.0436, 100.2376
30.50851,-130.0616, 489.8549, 98.31909
30.52714,-130.2207, 489.7937, 96.66937
30.53682,-130.518, 489.6736, 94.88198
30.54534,-130.7193, 489.5266, 93.17741
30.55278,-130.9095, 489.5289, 91.47967
30.55885,-130.9095, 489.5289, 91.47967
30.56628,-131.1871, 489.8786, 89.85551
30.5742,-131.5753, 490.2058, 88.42251
30.5807,-131.8521, 490.6107, 86.84364
30.58933,-132.2551, 491.3033, 85.2756
30.59804,-132.6389, 491.8711, 83.78007
30.60532,-133.0056, 492.4906, 82.42954
30.61302,-133.3734, 493.0222, 80.98539
30.62092,-133.3734, 493.0222, 80.98539
30.62799,-133.6921, 493.5934, 79.64729
30.63371,-134.166, 494.3255, 78.28428
30.64036,-135.3786, 495.8356, 74.05054
30.6469,-135.7052, 496.2904, 72.5051
30.65478,-135.7052, 496.2904, 72.5051
30.66329,-135.9687, 496.5949, 71.10114
30.66989,-136.3186, 496.999, 69.59141
30.67773,-136.6755, 497.2275, 68.07396
30.69893,-136.984, 497.4213, 66.56277
30.70804,-137.1888, 497.4833, 65.022
30.71453,-137.1888, 497.4833, 65.022
30.72226,-137.3599, 497.507, 63.53122
30.72896,-137.6274, 497.5011, 62.06893
30.7365,-137.8796, 497.381, 60.57135
30.74387,-137.9887, 497.0225, 58.92997
30.7516,-137.9887, 497.0225, 58.92997
30.7582,-138.0098, 496.4879, 57.50276
30.76591,-137.912, 495.9333, 56.05741
30.77345,-137.8543, 495.2351, 54.85479
30.77897,-137.6953, 494.6245, 53.58273
30.78824,-137.6953, 494.6245, 53.58273
30.7968,-137.6331, 494.1526, 52.40627
30.80323,-137.5247, 492.6683, 48.95504
30.81135,-137.4462, 492.15, 47.81597
30.81949,-137.3577, 491.7514, 46.71394
30.82537,-137.3577, 491.7514, 46.71394
30.83245,-137.5616, 491.5242, 45.5002
30.84158,-137.6446, 491.4046, 44.36192
30.84819,-137.652, 491.3355, 43.32873
30.87004,-137.8926, 491.3528, 42.24646
30.87816,-138.0126, 491.3344, 41.42111
30.88675,-138.0126, 491.3344, 41.42111
30.89209,-138.1671, 491.3283, 40.51765
30.89958,-138.3246, 491.4162, 39.77299
30.90678,-138.4123, 491.6338, 39.00515
30.91379,-138.6106, 491.9493, 38.10555
30.92043,-138.6106, 491.9493, 38.10555
30.92718,-138.7336, 492.2571, 37.28315
30.9331,-138.8559, 492.478, 36.43853
30.94074,-139.0298, 492.5839, 35.61123
30.94711,-139.2343, 492.5978, 34.79523
30.95371,-139.2993, 492.6413, 34.06482
30.96031,-139.5826, 492.9424, 32.65616
30.96715,-139.7611, 493.2112, 32.01177
30.97455,-139.817, 493.5554, 31.29455
30.98043,-139.9445, 493.9581, 30.67641
30.98742,-139.9445, 493.9581, 30.67641
30.99577,-140.0445, 494.3059, 30.11981
31.00209,-140.1637, 494.6947, 29.52854
31.00971,-140.277, 495.0438, 28.95431
31.03173,-140.3591, 495.3782, 28.52835
31.04242,-140.3591, 495.3782, 28.52835
31.04916,-140.4263, 495.7435, 27.95844
31.05555,-140.5664, 496.1968, 27.34227
31.06382,-140.7484, 496.647, 26.70781
31.07019,-140.7484, 496.647, 26.70781
31.07703,-140.891, 497.0412, 26.07384
31.08529,-141.1355, 497.4645, 25.51036
31.09021,-141.3282, 497.8993, 24.84786
31.09833,-141.447, 498.2553, 24.12247
31.10602,-141.5681, 498.4303, 23.39225
31.11225,-141.7522, 498.6402, 22.51675
31.12021,-141.9929, 498.7815, 20.85082
31.1268,-142.1437, 498.9279, 20.0807
31.13324,-142.3673, 499.2647, 19.22591
31.14068,-142.5633, 499.7282, 18.35609
31.14689,-142.7352, 500.1869, 17.47182
31.15407,-142.7352, 500.1869, 17.47182
31.16093,-142.8487, 500.7276, 16.67984
31.16724,-143.0834, 501.2288, 15.81842
31.17439,-143.2391, 501.8304, 14.98482
31.19459,-143.4473, 502.4792, 14.07145
31.20355,-143.6343, 502.97, 13.22776
31.21117,-143.881, 503.5111, 12.35772
31.21836,-143.881, 503.5111, 12.35772
31.22437,-144.1411, 504.0294, 11.32046
31.23125,-144.3394, 504.4171, 10.36471
31.23963,-144.7038, 504.8141, 9.596155
31.24632,-144.8499, 505.1216, 8.726133
31.25388,-145.0438, 505.3812, 7.85126
31.26119,-145.0438, 505.3812, 7.85126
31.26762,-145.1814, 505.5344, 6.884094
31.27491,-145.3964, 505.2675, 4.45129
31.28181,-145.5602, 504.9526, 3.64358
31.28989,-145.6113, 504.5085, 2.713981
31.29806,-145.6113, 504.5085, 2.713981
31.30599,-145.639, 504.1191, 1.894527
31.31185,-145.6275, 503.8225, 1.110753
31.31961,-145.5379, 503.5089, 0.4279423
31.32495,-145.494, 503.2492, -0.325038
31.33249,-145.5889, 502.9768, -1.025822
31.34176,-145.6622, 502.7581, -1.604665
31.36355,-145.6622, 502.7581, -1.604665
31.37483,-145.7123, 502.3295, -2.266801
31.38563,-145.6133, 501.7131, -3.048135
31.3944,-145.573, 500.8882, -3.657693
31.40212,-145.5091, 500.1248, -4.24271
31.40939,-145.5091, 500.1248, -4.24271
31.41678,-145.3141, 499.2269, -4.747475
31.42204,-145.1219, 498.4571, -5.262139
31.43002,-144.9342, 497.7536, -5.856617
31.43613,-144.9377, 497.2293, -6.516097
31.44456,-144.8295, 496.2501, -7.643804
31.45311,-144.7903, 495.7948, -8.116018
31.45971,-144.7687, 495.5723, -8.70358
31.46848,-144.7631, 495.3365, -9.329693
31.47637,-144.7507, 495.0288, -9.749972
31.48364,-144.7684, 494.6262, -10.18272
31.48887,-144.7684, 494.6262, -10.18272
31.49609,-144.7764, 494.3252, -10.67628
31.50195,-144.8388, 494.0093, -11.21259
31.50876,-144.9844, 493.901, -11.64234
31.53086,-145.1187, 493.9605, -12.11672
31.53936,-145.3176, 494.1059, -12.56207
31.54679,-145.3176, 494.1059, -12.56207
31.5545,-145.5039, 494.4431, -12.95035
31.56136,-145.6713, 494.8636, -13.46191
31.56695,-145.9364, 495.3787, -13.81246
31.57455,-146.0484, 495.9219, -14.27797
31.582,-146.2988, 496.4661, -14.77053
31.58899,-146.5145, 496.8929, -15.09976
31.59502,-146.8893, 497.4796, -16.39395
31.6011,-146.8893, 497.4796, -16.39395
31.60831,-146.8884, 497.6358, -16.66075
31.61444,-146.9874, 497.7794, -16.9602
31.62279,-147.145, 497.8397, -17.23035
31.62998,-147.1255, 497.9663, -17.43681
31.63524,-147.1255, 497.9663, -17.43681
31.643,-147.2943, 498.0841, -17.61686
31.65113,-147.3806, 498.1693, -17.9052
31.65789,-147.3806, 498.1693, -17.9052
31.66722,-147.5361, 498.2877, -18.12716
31.68864,-147.5727, 498.3776, -18.3974
31.69838,-147.6278, 498.4389, -18.47717
31.70665,-147.5247, 498.4784, -18.58318
31.71473,-147.5138, 498.3976, -18.7126
31.72287,-147.4272, 498.3979, -18.83198
31.73103,-147.4272, 498.3979, -18.83198
31.73737,-147.4613, 498.3202, -18.92805
31.74489,-147.4485, 498.3081, -18.95679
31.75222,-147.2376, 498.2193, -18.92821
31.75757,-147.1681, 498.081, -18.93964
31.76675,-147.1412, 497.9008, -18.90473
31.7735,-147.1412, 497.9008, -18.90473
31.7796,-147.1251, 497.6848, -18.86672
31.78752,-147.021, 497.4522, -18.89053
31.79437,-146.7716, 497.1714, -18.94034
31.80255,-146.5407, 496.9093, -19.04462
31.81053,-146.4543, 496.5635, -19.02304
31.81892,-146.4543, 496.5635, -19.02304
31.82525,-146.1884, 496.2343, -19.0139
31.83296,-145.9867, 495.8875, -19.03124
31.85858,-145.7022, 495.4663, -19.0006
31.86747,-145.3676, 495.0976, -18.97836
31.87599,-145.3676, 495.0976, -18.97836
31.88472,-145.0674, 494.7782, -19.05329
31.8908,-144.7729, 494.5142, -19.07178
31.89799,-144.3589, 494.2242, -19.05239
31.90603,-144.3589, 494.2242, -19.05239
31.91225,-143.2287, 493.2182, -18.77201
31.91988,-142.9079, 492.9832, -18.67001
31.92585,-142.5111, 492.7729, -18.56644
31.93325,-142.1911, 492.7358, -18.40408
31.94037,-142.1911, 492.7358, -18.40408
31.94703,-141.9489, 492.6752, -18.3847
31.95471,-141.7627, 492.6471, -18.35916
31.96215,-141.5419, 492.7576, -18.24399
31.96835,-141.4052, 492.8435, -18.11296
31.97579,-141.4052, 492.8435, -18.11296
31.98366,-141.2657, 493.051, -18.07187
31.99026,-141.2188, 493.3954, -18.01017
31.99803,-141.0406, 493.6483, -18.03898
32.01709,-140.8359, 493.9006, -17.9265
32.02396,-140.7023, 494.1035, -17.99442
32.03175,-140.7023, 494.1035, -17.99442
32.03958,-140.5535, 494.3267, -18.1552
32.04534,-140.3183, 494.3846, -18.23168
32.05309,-140.05, 494.3834, -18.29597
32.06125,-139.287, 493.744, -18.49666
32.06934,-138.9113, 493.3931, -18.50381
32.07703,-138.3503, 492.8162, -18.51106
32.08484,-137.7485, 492.3034, -18.5773
32.09093,-137.0807, 491.8633, -18.58768
32.09843,-137.0807, 491.8633, -18.58768
32.10554,-136.3601, 491.375, -18.59064
32.1119,-135.5956, 491.1499, -18.49002
32.11975,-134.811, 490.8565, -18.42684
32.12584,-134.0578, 490.6969, -18.31392
32.13353,-133.2696, 490.5604, -18.16562
32.14028,-132.4003, 490.6489, -18.02963
32.14582,-132.4003, 490.6489, -18.02963
32.15321,-131.3673, 490.5307, -17.8176
32.17281,-130.1954, 490.3278, -17.64448
32.18217,-128.9315, 490.0946, -17.28903
32.19069,-128.9315, 490.0946, -17.28903
32.19901,-127.7558, 490.013, -16.78493
32.20703,-126.4892, 489.9026, -16.35266
32.21371,-121.611, 488.8397, -15.14809
32.22097,-121.611, 488.8397, -15.14809
32.22754,-119.8114, 488.4841, -14.71572
32.23428,-118.1521, 487.9915, -14.40986
32.24184,-116.1987, 487.3962, -14.15582
32.24909,-114.1856, 486.924, -13.72009
32.25659,-112.4218, 486.8232, -13.38175
32.26375,-112.4218, 486.8232, -13.38175
32.26959,-110.8687, 486.4989, -12.9658
32.27685,-109.3554, 486.344, -12.60968
32.2849,-107.833, 486.2178, -12.13777
32.29095,-106.1773, 485.8754, -11.68939
32.29841,-104.4541, 485.5457, -11.34182
32.30539,-104.4541, 485.5457, -11.34182
32.31173,-102.6705, 484.9302, -10.81899
32.33512,-100.7978, 484.2741, -10.54998
32.34308,-98.85102, 483.9178, -10.13674
32.3507,-96.88404, 483.6621, -9.9553
32.3565,-95.14599, 483.4999, -9.778727
32.36602,-91.14785, 483.8247, -9.081873
32.37371,-89.161, 484.0916, -8.550793
32.38057,-87.22216, 484.2803, -7.996225
32.38849,-84.99358, 484.3208, -7.232338
32.39714,-82.78167, 485.0188, -6.381479
32.40176,-80.49881, 485.4317, -5.541996
32.40998,-78.10711, 485.7036, -5.019087
32.41792,-78.10711, 485.7036, -5.019087
32.42472,-75.68021, 486.0746, -4.635399
32.43377,-73.24699, 486.4266, -4.321551
32.44166,-70.77821, 487.1731, -4.134729
32.44845,-68.49065, 487.0465, -4.349376
32.45675,-66.16528, 486.8268, -4.319559
32.4634,-63.72849, 486.7268, -4.678997
32.46934,-63.72849, 486.7268, -4.678997
32.47766,-61.49327, 486.0108, -5.082237
32.50177,-58.99454, 485.8425, -5.075934
32.50999,-56.50499, 485.4863, -5.31519
32.51721,-56.50499, 485.4863, -5.31519
32.52331,-49.50193, 482.7989, -5.480243
32.53141,-47.23803, 481.7293, -5.690524
32.5387,-47.23803, 481.7293, -5.690524
32.54467,-44.76962, 480.9532, -5.847384
32.55272,-42.44949, 480.4098, -5.746151
32.55849,-40.21562, 479.3335, -5.916678
32.56586,-37.67266, 478.422, -5.482566
32.57327,-35.37892, 477.8315, -5.365974
32.58081,-33.14719, 477.1933, -5.394835
32.58788,-33.14719, 477.1933, -5.394835
32.59489,-30.85319, 476.7657, -5.494919
32.60055,-28.8945, 476.6714, -5.825369
32.60806,-26.97676, 476.53, -6.235239
32.61458,-24.80435, 476.0565, -6.64716
32.62169,-22.62195, 475.7376, -7.031484
32.62844,-20.64843, 475.397, -7.593077
32.63503,-18.71587, 475.3851, -7.721854
32.65776,-18.71587, 475.3851, -7.721854
32.66735,-16.67808, 475.3098, -7.87837
32.67477,-10.9644, 474.9977, -9.029405
32.6813,-9.266171, 475.6206, -9.766172
32.68908,-7.741858, 476.2952, -10.69153
32.69787,-7.741858, 476.2952, -10.69153
32.70433,-6.385097, 476.6499, -11.43389
32.71015,-5.022352, 477.5603, -12.00933
32.7183,-3.910842, 477.9514, -12.36639
32.7242,-2.889038, 478.4711, -12.65587
32.73147,-1.75477, 478.649, -13.23978
32.7403,-1.75477, 478.649, -13.23978
32.74616,-0.7724617, 478.813, -13.78043
32.75314,0.3137408, 479.1435, -14.4007
32.7591,1.456249, 478.9084, -15.07772
32.76598,2.671824, 478.8715, -15.77437
32.77303,3.97307, 478.712, -16.48607
32.78003,5.043426, 479.0784, -17.01367
32.78777,6.122168, 479.523, -17.58047
32.79576,6.122168, 479.523, -17.58047
32.81574,7.071305, 479.8296, -17.88592
32.8242,10.25051, 479.5893, -18.08288
32.83296,11.34446, 479.5664, -18.1279
32.84003,11.34446, 479.5664, -18.1279
32.84634,12.30828, 479.4077, -18.11939
32.85276,13.27901, 479.0876, -18.03396
32.85856,14.28084, 479.0642, -17.81573
32.86645,15.25332, 479.049, -17.59882
32.87418,15.25332, 479.049, -17.59882
32.88018,16.1782, 478.9821, -17.55918
32.88788,17.1573, 478.9299, -17.61037
32.89436,18.0199, 478.9131, -17.71678
