0.3469991,121.8782, 473.8324, 214.3118,563,0,0,0,0,0
0.3501296,121.8855, 473.783, 214.3115,563,0,0,0,0,0
0.3531803,121.8855, 473.783, 214.3115,563,0,0,0,0,0
0.3647456,121.8352, 473.7421, 214.3152,563,0,0,0,0,0
0.3686012,121.8323, 473.694, 214.2722,563,0,0,0,0,0
0.3714872,121.8323, 473.694, 214.2722,563,0,0,0,0,0
0.3748666,121.8315, 473.6101, 214.233,563,0,0,0,0,0
0.3786483,121.8315, 473.6101, 214.233,562,0,0,0,0,0
0.3821826,121.8315, 473.6101, 214.233,562,0,0,0,0,0
0.3852821,121.7929, 473.5713, 214.1631,562,0,0,0,0,0
0.389081,121.7929, 473.5713, 214.1631,562,0,0,0,0,0
0.3923726,121.7352, 473.5175, 214.1326,562,0,0,0,0,0
0.3954536,121.7352, 473.5175, 214.1326,562,0,0,0,0,0
0.3994787,121.7352, 473.5175, 214.1326,562,0,0,0,0,0
0.4026126,121.7117, 473.4137, 214.1177,562,0,0,0,0,0
0.405586,121.7117, 473.4137, 214.1177,562,0,0,0,0,0
0.4090292,121.6806, 473.3637, 214.1144,562,0,0,0,0,0
0.4127748,121.6806, 473.3637, 214.1144,562,0,0,0,0,0
0.4158357,121.6806, 473.3637, 214.1144,562,0,0,0,0,0
0.4191141,121.5962, 473.2936, 214.1039,562,0,0,0,0,0
0.4230895,121.5962, 473.2936, 214.1039,562,0,0,0,0,0
0.4270799,121.5962, 473.2936, 214.1039,557,0,0,0,0,0
0.430398,121.5733, 473.1958, 214.0567,557,0,0,0,0,0
0.4344593,121.5733, 473.1958, 214.0567,557,0,0,0,0,0
0.4378672,121.5784, 473.0677, 214.0176,557,0,0,0,0,0
0.4408844,121.5784, 473.0677, 214.0176,557,0,0,0,0,0
0.4451534,121.5871, 472.9379, 213.9967,557,0,0,0,0,0
0.4481749,121.5871, 472.9379, 213.9967,557,0,0,0,0,0
0.4514469,121.5871, 472.9379, 213.9967,557,0,0,0,0,0
0.455488,121.5447, 472.8515, 213.9372,557,0,0,0,0,0
0.4587029,121.5447, 472.8515, 213.9372,557,0,0,0,0,0
0.4618296,121.5452, 472.7555, 213.9368,557,0,0,0,0,0
0.4646773,121.5452, 472.7555, 213.9368,557,0,0,0,0,0
0.4685127,121.5452, 472.7555, 213.9368,557,0,0,0,0,0
0.4716225,121.4912, 472.7143, 213.9742,557,0,0,0,0,0
0.474497,121.4912, 472.7143, 213.9742,557,0,0,0,0,0
0.4785256,121.4912, 472.7143, 213.9742,543,0,0,0,0,0
0.4815271,121.4542, 472.7458, 213.9225,543,0,0,0,0,0
0.4843088,121.4542, 472.7458, 213.9225,543,0,0,0,0,0
0.4885391,121.4702, 472.7566, 213.8708,543,0,0,0,0,0
0.4915957,121.4702, 472.7566, 213.8708,543,0,0,0,0,0
0.4947056,121.4702, 472.7566, 213.8708,543,0,0,0,0,0
0.4977279,121.4485, 472.7972, 213.8661,543,0,0,0,0,0
0.5018311,121.4485, 472.7972, 213.8661,543,0,0,0,0,0
0.5053049,121.3988, 472.796, 213.8979,543,0,0,0,0,0
0.5086318,121.3988, 472.796, 213.8979,543,0,0,0,0,0
0.5127307,121.3988, 472.796, 213.8979,543,0,0,0,0,0
0.5159531,121.4193, 472.8224, 213.8524,543,0,0,0,0,0
0.5190532,121.4193, 472.8224, 213.8524,543,0,0,0,0,0
0.523218,121.4554, 472.8905, 213.8894,543,0,0,0,0,0
0.5260183,121.4554, 472.8905, 213.8894,543,0,0,0,0,0
0.5291613,121.4554, 472.8905, 213.8894,547,0,0,0,0,0
0.5329844,121.4864, 472.9396, 213.9015,547,0,0,0,0,0
0.5360013,121.4864, 472.9396, 213.9015,547,0,0,0,0,0
0.5393538,121.4864, 472.9396, 213.9015,547,0,0,0,0,0
0.5427964,121.5422, 472.9942, 213.896,547,0,0,0,0,0
0.5469524,121.5422, 472.9942, 213.896,547,0,0,0,0,0
0.5502611,121.5133, 473.0746, 213.9524,547,0,0,0,0,0
0.5533723,121.5133, 473.0746, 213.9524,547,0,0,0,0,0
0.5577875,121.5253, 473.1241, 213.9447,547,0,0,0,0,0
0.560702,121.5253, 473.1241, 213.9447,547,0,0,0,0,0
0.5640385,121.5253, 473.1241, 213.9447,547,0,0,0,0,0
0.5680836,121.4972, 473.1925, 213.9788,547,0,0,0,0,0
0.5712587,121.4972, 473.1925, 213.9788,547,0,0,0,0,0
0.5743838,121.5234, 473.2623, 213.9877,547,0,0,0,0,0
0.5781578,121.5234, 473.2623, 213.9877,547,0,0,0,0,0
0.5809915,121.5234, 473.2623, 213.9877,528,0,0,0,0,0
0.5844683,121.5126, 473.24, 213.997,528,0,0,0,0,0
0.5882297,121.5126, 473.24, 213.997,528,0,0,0,0,0
0.5915742,121.5562, 473.279, 213.9956,528,0,0,0,0,0
0.5945554,121.5562, 473.279, 213.9956,528,0,0,0,0,0
0.5976713,121.5562, 473.279, 213.9956,528,0,0,0,0,0
0.6018929,121.5292, 473.3084, 213.9828,528,0,0,0,0,0
0.6051302,121.5292, 473.3084, 213.9828,528,0,0,0,0,0
0.6084321,121.5418, 473.3254, 213.9901,528,0,0,0,0,0
0.6125107,121.5418, 473.3254, 213.9901,528,0,0,0,0,0
0.6156281,121.5418, 473.3254, 213.9901,528,0,0,0,0,0
0.6190572,121.5071, 473.3442, 214.0016,528,0,0,0,0,0
0.6228004,121.5071, 473.3442, 214.0016,528,0,0,0,0,0
0.6263511,121.5215, 473.3725, 214.0214,528,0,0,0,0,0
0.629258,121.5215, 473.3725, 214.0214,517,0,0,0,0,0
0.6333972,121.5215, 473.3725, 214.0214,517,0,0,0,0,0
0.6365086,121.5124, 473.4095, 214.0202,517,0,0,0,0,0
0.6396345,121.5124, 473.4095, 214.0202,517,0,0,0,0,0
0.6428233,121.4869, 473.4325, 214.0892,517,0,0,0,0,0
0.6469207,121.4869, 473.4325, 214.0892,517,0,0,0,0,0
0.6500286,121.4869, 473.4325, 214.0892,517,0,0,0,0,0
0.6536468,121.4604, 473.4289, 214.1289,517,0,0,0,0,0
0.6573092,121.4604, 473.4289, 214.1289,517,0,0,0,0,0
0.660691,121.4604, 473.4289, 214.1289,517,0,0,0,0,0
0.6637379,121.4347, 473.3846, 214.1354,517,0,0,0,0,0
0.6677847,121.4347, 473.3846, 214.1354,517,0,0,0,0,0
0.6709166,121.4292, 473.3754, 214.1401,517,0,0,0,0,0
0.6739492,121.4292, 473.3754, 214.1401,517,0,0,0,0,0
0.6779689,121.4038, 473.3523, 214.1456,517,0,0,0,0,0
0.6811238,121.4038, 473.3523, 214.1456,483,0,0,0,0,0
0.6842005,121.4038, 473.3523, 214.1456,483,0,0,0,0,0
0.6877152,121.4098, 473.3493, 214.114,483,0,0,0,0,0
0.6913448,121.4098, 473.3493, 214.114,483,0,0,0,0,0
0.6947522,121.4098, 473.3493, 214.114,483,0,0,0,0,0
0.6978611,121.4186, 473.3364, 214.1014,483,0,0,0,0,0
0.7016856,121.4186, 473.3364, 214.1014,483,0,0,0,0,0
0.7050364,121.3703, 473.3177, 214.0551,483,0,0,0,0,0
0.7081447,121.3703, 473.3177, 214.0551,483,0,0,0,0,0
0.7121252,121.3703, 473.3177, 214.0551,483,0,0,0,0,0
0.7151868,121.3391, 473.3471, 214.0243,483,0,0,0,0,0
0.7181678,121.3391, 473.3471, 214.0243,483,0,0,0,0,0
0.7223808,121.3333, 473.3204, 214.0155,483,0,0,0,0,0
0.7253362,121.3333, 473.3204, 214.0155,483,0,0,0,0,0
0.7285384,121.3333, 473.3204, 214.0155,483,0,0,0,0,0
0.7317275,121.2877, 473.3192, 214.0107,400,0,0,0,0,0
0.7356734,121.2877, 473.3192, 214.0107,400,0,0,0,0,0
0.739154,121.205, 473.3737, 213.99,400,0,0,0,0,0
0.7422045,121.205, 473.3737, 213.99,400,0,0,0,0,0
0.7462513,121.205, 473.3737, 213.99,400,0,0,0,0,0
0.7494039,121.1573, 473.4522, 214.0184,400,0,0,0,0,0
0.7523233,121.1573, 473.4522, 214.0184,400,0,0,0,0,0
0.7568527,121.1346, 473.5515, 214.072,400,0,0,0,0,0
0.7596995,121.1346, 473.5515, 214.072,400,0,0,0,0,0
0.7628254,121.1346, 473.5515, 214.072,400,0,0,0,0,0
0.7668512,120.9964, 473.6505, 214.0976,400,0,0,0,0,0
0.7699064,120.9964, 473.6505, 214.0976,400,0,0,0,0,0
0.7731727,120.8932, 473.712, 214.161,400,0,0,0,0,0
0.7770576,120.8932, 473.712, 214.161,400,0,0,0,0,0
0.7802511,120.8932, 473.712, 214.161,400,0,0,0,0,0
0.7835631,120.7591, 473.7781, 214.218,393,0,0,0,0,0
0.7867388,120.7591, 473.7781, 214.218,393,0,0,0,0,0
0.7909228,120.579, 473.8154, 214.2173,393,0,0,0,0,0
0.7939548,120.579, 473.8154, 214.2173,393,0,0,0,0,0
0.7970419,120.579, 473.8154, 214.2173,393,0,0,0,0,0
0.8012305,120.4124, 473.8522, 214.2514,393,0,0,0,0,0
0.8042215,120.4124, 473.8522, 214.2514,393,0,0,0,0,0
0.8074898,120.2197, 473.9031, 214.3117,393,0,0,0,0,0
0.8114127,120.2197, 473.9031, 214.3117,393,0,0,0,0,0
0.8143522,120.2197, 473.9031, 214.3117,393,0,0,0,0,0
0.8176913,119.9066, 473.8355, 214.2847,393,0,0,0,0,0
0.8214424,119.9066, 473.8355, 214.2847,393,0,0,0,0,0
0.8320706,119.5717, 473.7925, 214.3144,397,0,0,0,0,0
0.8360525,119.2541, 473.676, 214.3533,397,0,0,0,0,0
0.8389974,119.2541, 473.676, 214.3533,397,0,0,0,0,0
0.8425239,119.2541, 473.676, 214.3533,397,0,0,0,0,0
0.8463932,118.8887, 473.5981, 214.4344,397,0,0,0,0,0
0.8496157,118.8887, 473.5981, 214.4344,397,0,0,0,0,0
0.852903,118.5603, 473.5067, 214.4443,397,0,0,0,0,0
0.8566463,118.5603, 473.5067, 214.4443,397,0,0,0,0,0
0.8599537,118.5603, 473.5067, 214.4443,397,0,0,0,0,0
0.8629462,118.1771, 473.5032, 214.4009,397,0,0,0,0,0
0.8669258,118.1771, 473.5032, 214.4009,397,0,0,0,0,0
0.8707374,117.809, 473.5027, 214.4231,397,0,0,0,0,0
0.8735411,117.809, 473.5027, 214.4231,397,0,0,0,0,0
0.8775028,117.809, 473.5027, 214.4231,397,0,0,0,0,0
0.880423,117.4182, 473.5163, 214.4309,397,0,0,0,0,0
0.8834464,117.4182, 473.5163, 214.4309,413,0,0,0,0,0
0.8867564,117.0059, 473.4319, 214.4491,413,0,0,0,0,0
0.8907121,117.0059, 473.4319, 214.4491,413,0,0,0,0,0
0.8941435,117.0059, 473.4319, 214.4491,413,0,0,0,0,0
0.8977032,116.5969, 473.3833, 214.4679,413,0,0,0,0,0
0.901674,116.5969, 473.3833, 214.4679,413,0,0,0,0,0
0.9049155,116.1623, 473.4418, 214.5403,413,0,0,0,0,0
0.9079841,116.1623, 473.4418, 214.5403,413,0,0,0,0,0
0.9120372,116.1623, 473.4418, 214.5403,413,0,0,0,0,0
0.9151659,115.7628, 473.5209, 214.6559,413,0,0,0,0,0
0.918264,115.7628, 473.5209, 214.6559,413,0,0,0,0,0
0.9223551,115.357, 473.6959, 214.8384,413,0,0,0,0,0
0.9253438,115.357, 473.6959, 214.8384,413,0,0,0,0,0
0.9289091,115.357, 473.6959, 214.8384,413,0,0,0,0,0
0.9328344,114.9047, 473.7719, 214.967,408,0,0,0,0,0
0.936576,114.9047, 473.7719, 214.967,408,0,0,0,0,0
0.9397693,114.3948, 473.87, 215.0978,408,0,0,0,0,0
0.9427826,114.3948, 473.87, 215.0978,408,0,0,0,0,0
0.9468709,114.3948, 473.87, 215.0978,408,0,0,0,0,0
0.9499756,113.9454, 473.9568, 215.2133,408,0,0,0,0,0
0.953123,113.9454, 473.9568, 215.2133,408,0,0,0,0,0
0.9573022,113.3994, 474.0153, 215.3295,408,0,0,0,0,0
0.960137,113.3994, 474.0153, 215.3295,408,0,0,0,0,0
0.9634964,113.3994, 474.0153, 215.3295,408,0,0,0,0,0
0.9675198,112.8041, 474.0199, 215.4578,408,0,0,0,0,0
0.9707742,112.8041, 474.0199, 215.4578,408,0,0,0,0,0
0.9740863,112.2228, 473.8861, 215.588,408,0,0,0,0,0
0.9776462,112.2228, 473.8861, 215.588,408,0,0,0,0,0
0.9809353,112.2228, 473.8861, 215.588,408,0,0,0,0,0
0.9840049,111.552, 473.9423, 215.7885,397,0,0,0,0,0
0.9873143,111.552, 473.9423, 215.7885,397,0,0,0,0,0
0.9913543,110.8869, 473.9881, 215.9179,397,0,0,0,0,0
0.9941994,110.8869, 473.9881, 215.9179,397,0,0,0,0,0
0.9974361,110.8869, 473.9881, 215.9179,397,0,0,0,0,0
1.001472,110.2292, 473.993, 216.0707,397,0,0,0,0,0
1.00426,110.2292, 473.993, 216.0707,397,0,0,0,0,0
1.007594,110.2292, 473.993, 216.0707,397,0,0,0,0,0
1.011422,109.4759, 473.9151, 216.1225,397,0,0,0,0,0
1.014441,109.4759, 473.9151, 216.1225,397,0,0,0,0,0
1.017743,108.7822, 474.0279, 216.2694,397,0,0,0,0,0
1.021565,108.7822, 474.0279, 216.2694,397,0,0,0,0,0
1.024625,108.7822, 474.0279, 216.2694,397,0,0,0,0,0
1.027865,108.0212, 474.1653, 216.4691,397,0,0,0,0,0
1.030868,108.0212, 474.1653, 216.4691,397,0,0,0,0,0
1.035063,107.1806, 474.2547, 216.6719,351,0,0,0,0,0
1.038171,107.1806, 474.2547, 216.6719,351,0,0,0,0,0
1.0417,107.1806, 474.2547, 216.6719,351,0,0,0,0,0
1.045284,106.2351, 474.0229, 216.7664,351,0,0,0,0,0
1.048227,106.2351, 474.0229, 216.7664,351,0,0,0,0,0
1.051353,105.3027, 474.0386, 216.9842,351,0,0,0,0,0
1.055206,105.3027, 474.0386, 216.9842,351,0,0,0,0,0
1.058478,105.3027, 474.0386, 216.9842,351,0,0,0,0,0
1.06216,104.3354, 473.9406, 217.0275,351,0,0,0,0,0
1.065989,104.3354, 473.9406, 217.0275,351,0,0,0,0,0
1.069426,103.2325, 473.6697, 216.9484,351,0,0,0,0,0
1.072379,103.2325, 473.6697, 216.9484,351,0,0,0,0,0
1.075796,103.2325, 473.6697, 216.9484,351,0,0,0,0,0
1.07971,102.1735, 473.6505, 217.0607,351,0,0,0,0,0
1.083399,102.1735, 473.6505, 217.0607,351,0,0,0,0,0
1.08673,101.1258, 473.7009, 217.1434,358,0,0,0,0,0
1.090652,101.1258, 473.7009, 217.1434,358,0,0,0,0,0
1.093899,101.1258, 473.7009, 217.1434,358,0,0,0,0,0
1.097208,99.98203, 473.7124, 217.151,358,0,0,0,0,0
1.100941,99.98203, 473.7124, 217.151,358,0,0,0,0,0
1.104384,98.77339, 473.768, 217.3095,358,0,0,0,0,0
1.107339,98.77339, 473.768, 217.3095,358,0,0,0,0,0
1.111407,98.77339, 473.768, 217.3095,358,0,0,0,0,0
1.114403,97.49045, 473.749, 217.4718,358,0,0,0,0,0
1.117568,97.49045, 473.749, 217.4718,358,0,0,0,0,0
1.121568,96.24767, 473.852, 217.7557,358,0,0,0,0,0
1.124559,96.24767, 473.852, 217.7557,358,0,0,0,0,0
1.127951,96.24767, 473.852, 217.7557,358,0,0,0,0,0
1.131125,95.00975, 474.2051, 218.0124,358,0,0,0,0,0
1.134844,95.00975, 474.2051, 218.0124,358,0,0,0,0,0
1.138218,93.56512, 474.3256, 218.1552,383,0,0,0,0,0
1.141379,93.56512, 474.3256, 218.1552,383,0,0,0,0,0
1.145353,93.56512, 474.3256, 218.1552,383,0,0,0,0,0
1.148278,92.04764, 474.4548, 218.2611,383,0,0,0,0,0
1.15142,92.04764, 474.4548, 218.2611,383,0,0,0,0,0
1.155396,92.04764, 474.4548, 218.2611,383,0,0,0,0,0
1.158308,90.61282, 474.56, 218.4013,383,0,0,0,0,0
1.161515,90.61282, 474.56, 218.4013,383,0,0,0,0,0
1.164856,89.03961, 474.7244, 218.5782,383,0,0,0,0,0
1.168715,89.03961, 474.7244, 218.5782,383,0,0,0,0,0
1.172149,89.03961, 474.7244, 218.5782,383,0,0,0,0,0
1.175142,87.41902, 474.7405, 218.7494,383,0,0,0,0,0
1.179073,87.41902, 474.7405, 218.7494,383,0,0,0,0,0
1.182118,85.703, 474.6747, 218.738,383,0,0,0,0,0
1.184811,85.703, 474.6747, 218.738,421,0,0,0,0,0
1.189542,84.02106, 474.9428, 218.9296,421,0,0,0,0,0
1.192796,84.02106, 474.9428, 218.9296,421,0,0,0,0,0
1.195894,84.02106, 474.9428, 218.9296,421,0,0,0,0,0
1.199993,82.26703, 475.2587, 218.9959,421,0,0,0,0,0
1.202965,82.26703, 475.2587, 218.9959,421,0,0,0,0,0
1.206553,82.26703, 475.2587, 218.9959,421,0,0,0,0,0
1.210259,80.43692, 475.3309, 218.8341,421,0,0,0,0,0
1.21342,80.43692, 475.3309, 218.8341,421,0,0,0,0,0
1.216548,78.50686, 475.69, 219.1133,421,0,0,0,0,0
1.219307,78.50686, 475.69, 219.1133,421,0,0,0,0,0
1.223374,78.50686, 475.69, 219.1133,421,0,0,0,0,0
1.234307,74.50951, 475.8271, 218.6878,421,0,0,0,0,0
1.237855,74.50951, 475.8271, 218.6878,417,0,0,0,0,0
1.24141,72.39284, 475.5526, 218.5602,417,0,0,0,0,0
1.245039,72.39284, 475.5526, 218.5602,417,0,0,0,0,0
1.248007,72.39284, 475.5526, 218.5602,417,0,0,0,0,0
1.251156,70.25996, 475.6696, 218.4407,417,0,0,0,0,0
1.255047,70.25996, 475.6696, 218.4407,417,0,0,0,0,0
1.258453,70.25996, 475.6696, 218.4407,417,0,0,0,0,0
1.261928,68.19869, 475.8272, 218.2658,417,0,0,0,0,0
1.264933,68.19869, 475.8272, 218.2658,417,0,0,0,0,0
1.26922,65.94754, 475.5701, 218.4184,417,0,0,0,0,0
1.27227,65.94754, 475.5701, 218.4184,417,0,0,0,0,0
1.275471,65.94754, 475.5701, 218.4184,417,0,0,0,0,0
1.27951,63.80099, 475.5875, 218.2083,417,0,0,0,0,0
1.282765,63.80099, 475.5875, 218.2083,417,0,0,0,0,0
1.286188,61.63628, 475.6416, 218.0588,417,0,0,0,0,0
1.290115,61.63628, 475.6416, 218.0588,416,0,0,0,0,0
1.293395,61.63628, 475.6416, 218.0588,416,0,0,0,0,0
1.296294,59.47335, 475.4913, 217.9839,416,0,0,0,0,0
1.300058,59.47335, 475.4913, 217.9839,416,0,0,0,0,0
1.303282,57.4483, 475.5421, 217.9885,416,0,0,0,0,0
1.306286,57.4483, 475.5421, 217.9885,416,0,0,0,0,0
1.309431,57.4483, 475.5421, 217.9885,416,0,0,0,0,0
1.313761,55.36192, 475.4171, 217.7159,416,0,0,0,0,0
1.316725,55.36192, 475.4171, 217.7159,416,0,0,0,0,0
1.320234,53.15999, 475.202, 217.7041,416,0,0,0,0,0
1.323969,53.15999, 475.202, 217.7041,416,0,0,0,0,0
1.327263,53.15999, 475.202, 217.7041,416,0,0,0,0,0
1.330201,51.20561, 475.2044, 217.8605,416,0,0,0,0,0
1.334117,51.20561, 475.2044, 217.8605,416,0,0,0,0,0
1.337241,49.17261, 474.8306, 217.622,391,0,0,0,0,0
1.341367,49.17261, 474.8306, 217.622,391,0,0,0,0,0
1.345818,49.17261, 474.8306, 217.622,391,0,0,0,0,0
1.348769,47.15723, 474.7647, 217.9098,391,0,0,0,0,0
1.351672,47.15723, 474.7647, 217.9098,391,0,0,0,0,0
1.355995,45.21901, 474.6705, 218.0022,391,0,0,0,0,0
1.358861,45.21901, 474.6705, 218.0022,391,0,0,0,0,0
1.362137,45.21901, 474.6705, 218.0022,391,0,0,0,0,0
1.366071,43.38274, 474.8213, 218.1658,391,0,0,0,0,0
1.369033,43.38274, 474.8213, 218.1658,391,0,0,0,0,0
1.372226,41.42142, 474.8309, 218.3882,391,0,0,0,0,0
1.375723,41.42142, 474.8309, 218.3882,391,0,0,0,0,0
1.380031,41.42142, 474.8309, 218.3882,391,0,0,0,0,0
1.383367,39.52124, 474.9039, 218.9023,391,0,0,0,0,0
1.386554,39.52124, 474.9039, 218.9023,391,0,0,0,0,0
1.390805,37.71127, 475.047, 219.186,412,0,0,0,0,0
1.393974,37.71127, 475.047, 219.186,412,0,0,0,0,0
1.397294,37.71127, 475.047, 219.186,412,0,0,0,0,0
1.401163,35.67976, 475.1019, 219.4069,412,0,0,0,0,0
1.404104,35.67976, 475.1019, 219.4069,412,0,0,0,0,0
1.407403,33.73322, 475.3708, 219.8959,412,0,0,0,0,0
1.411003,33.73322, 475.3708, 219.8959,412,0,0,0,0,0
1.414312,33.73322, 475.3708, 219.8959,412,0,0,0,0,0
1.41765,31.70794, 475.5091, 220.2641,412,0,0,0,0,0
1.421638,31.70794, 475.5091, 220.2641,412,0,0,0,0,0
1.425049,29.74063, 475.4968, 220.368,412,0,0,0,0,0
